,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,label
0,-4.8482556,-3.2974849,1.3115772,-3.723817,1.3282801,-1.1707282,9.835689,-0.45969728,-9.871319,-7.824058,-2.7181413,-2.4277391,0.12703581,6.411245,-7.959288,-4.582401,-12.140794,-0.6231452,-16.927824,-14.667913,-16.283491,-11.174546,-13.012272,-17.844732,-12.528371,-10.205946,1
1,-2.2009177,7.8638067,8.194061,2.2043664,6.111618,-1.1382096,9.35556,-3.2008514,5.9306116,-2.3128235,-0.7987075,-0.34972495,-4.0163913,-5.4113874,1.234138,5.1649003,-10.278851,-13.253474,-12.606349,-8.423557,-14.7581,-15.609799,-13.952411,-14.532515,-0.2488577,-11.292494,8
2,-2.9420357,2.5481873,-1.0134655,-3.911833,-1.858304,-3.9395247,-4.6598105,3.42985,-3.1596649,5.8855467,3.3708425,-0.09200731,-1.3271986,-4.14236,5.282714,0.4120736,-12.233315,-14.575861,-7.528209,-0.86165977,-12.245723,-3.917987,-11.052882,-12.204669,-12.507452,-14.183042,5
3,-3.2131062,-4.327405,0.78669417,-3.9532535,0.939224,-0.49897286,8.5284395,-0.6562955,-8.780157,-6.3912663,-1.5769299,-2.0858016,-0.18874523,5.7195907,-5.5358024,-4.2115135,-13.154369,-2.3229303,-15.8460045,-13.719372,-15.237141,-10.309251,-11.913627,-16.462532,-12.935862,-11.228806,1
4,5.3748617,-5.7344236,-0.68183315,4.9987288,-1.663991,1.2417662,-3.5970173,-5.66377,-0.37010354,2.4858954,2.1024659,1.9556006,-0.9221395,1.041081,1.0626608,4.199204,-12.97204,-14.942862,-11.406375,-9.693962,-8.359998,-7.189122,-13.315282,-4.8755546,-13.361402,-14.407453,5
5,7.198762,-3.6128857,-1.9815211,6.2575245,-2.2549825,0.5864767,-5.5652914,-6.399486,-0.19283944,1.5060115,0.31299594,4.395268,-2.5536444,3.620301,0.43417907,6.121788,-12.781251,-15.742682,-11.691904,-10.269563,-10.154664,-8.009341,-15.140284,-2.3953266,-13.936179,-12.671831,7
6,3.5591302,-2.981484,1.9408358,-2.098656,-0.46553126,1.4076449,-5.9083943,3.5114546,0.105094776,8.1623535,3.9818745,4.2304273,1.8870841,-6.080231,0.14879666,-4.5967836,-10.617349,-15.709626,-2.3651762,-5.742236,-7.365115,-5.616737,-10.479748,-11.008609,-14.2871685,-16.377827,4
7,-2.882337,3.0559216,-1.987578,-2.5939753,-1.803469,-2.3595533,-3.0779114,2.081985,-0.009586574,2.6500385,2.2413266,-2.7952628,-1.3382488,-2.1130583,6.752803,2.8686209,-12.824111,-14.769843,-10.465773,-1.242193,-12.426671,-6.4407406,-10.00464,-11.623488,-11.405552,-12.800187,3
8,-1.6166488,5.231348,6.7950497,1.851619,4.8094525,-0.5469859,8.79422,-2.9032152,3.7957773,-1.3839335,0.14894289,0.20760182,-3.791641,-4.375093,1.5855685,3.9787269,-10.926157,-12.645149,-12.293205,-8.87359,-14.304688,-13.696012,-13.076824,-13.80785,-2.3379853,-12.469395,8
9,4.69771,1.4411926,3.2845051,-2.196573,1.155215,2.1136014,-3.6363068,4.220877,2.2843325,5.603455,1.2343733,6.982457,-0.066867165,-4.174451,-2.1243265,-4.227479,-9.511424,-15.194095,-2.0662527,-7.71395,-10.560662,-9.567135,-11.68734,-11.369045,-12.22109,-14.107169,2
10,4.335965,-6.4477005,0.41649342,3.3136446,-0.7339364,1.5619738,-3.0911639,-5.046149,-0.0003562877,1.3616596,1.7864132,-0.3939444,0.87648356,0.47694755,-0.80216527,2.59174,-12.848708,-13.550051,-11.64028,-9.839367,-7.238502,-8.342162,-12.937393,-7.1662374,-13.459085,-13.865042,7
11,3.7946844,0.5866224,3.4702709,-3.6477969,1.5827157,0.91879624,-5.3356028,2.8135462,3.2382436,4.9016995,1.722962,2.6876733,1.0714753,-5.2806273,-0.80561644,-2.880166,-11.008508,-15.590821,-3.525249,-5.5476303,-8.519354,-9.628209,-11.526523,-11.949551,-12.121763,-13.4863,2
12,-7.297894,5.8985224,1.3833556,9.646057,-1.6553202,2.2757976,1.852335,5.408753,0.6207643,1.4465505,-2.155516,2.3393528,4.9437118,-1.9925753,-10.52932,-1.564324,-0.0120876655,-10.959744,-10.169532,-10.460115,-12.905667,-11.094559,-14.843602,-15.24398,-10.171464,-11.556999,0
13,-1.7175713,-2.940384,1.4866412,-2.2317803,1.1666512,-0.101181544,3.984575,-0.9344104,-4.1388917,-4.468413,-1.4366211,-2.5740614,1.2986715,2.9983418,-5.3395514,-2.4827073,-11.972536,-6.17731,-13.982143,-11.622466,-12.40623,-11.207919,-12.617689,-14.959754,-12.495866,-10.82603,1
14,-2.983276,-3.2641473,-3.2189322,0.70594,-4.099306,-3.6977475,-3.3678708,0.7201982,-7.8709393,6.387776,4.402274,1.0529554,-0.4380288,-2.2613251,4.4190316,-0.054050606,-12.026855,-12.887892,-9.886444,-4.162668,-11.346167,-0.44816715,-11.534959,-10.026942,-14.858478,-16.270584,5
15,-3.418674,6.272704,1.5753188,1.863318,1.6012808,-2.4799821,1.7509587,0.41192424,0.9459301,-4.0735507,-3.9524598,-0.33648703,0.51636785,0.067746535,-4.36019,0.62741196,-8.158158,-10.497062,-12.878187,-8.711885,-14.847338,-13.31961,-15.149865,-14.433558,-8.830097,-8.066191,9
16,0.66724443,-2.7949111,-1.4114115,-5.1716113,-0.58151007,8.029299,6.27592,5.918865,5.112069,-1.5799903,2.566097,-3.3541257,1.0678586,0.4788232,6.983756,-4.5172825,-13.765849,-11.513202,-9.248956,-7.248971,-11.324903,-11.316966,-1.5717628,-14.993683,-11.730284,-14.962628,6
17,5.7203517,1.0973322,3.136767,-2.7995892,1.2198282,2.5047135,-3.3358946,4.602434,2.20892,5.779444,1.3195914,8.162997,-0.55292124,-3.9847336,-1.5170938,-5.0572395,-9.971744,-15.263503,-1.2639141,-8.0956955,-10.910971,-9.448328,-11.140371,-11.122111,-12.482758,-14.434909,2
18,-0.6940854,-3.6311626,2.6759255,0.9885945,0.51251656,2.396006,-0.18430077,0.29979098,0.30612677,0.8534357,1.0289122,-2.3107626,4.0821486,-1.9176832,-5.217005,-2.0393462,-9.31533,-10.768897,-10.193325,-9.561814,-7.7386694,-10.174717,-11.902578,-13.63585,-12.442198,-13.313414,0
19,-3.2129447,6.926092,6.287978,2.0847607,4.490261,-1.08752,7.0561423,-1.9364886,4.741472,-1.8639779,-0.69959986,-1.4153076,-2.4626865,-4.494733,0.55515105,4.4015117,-9.742339,-12.89577,-12.697907,-7.594762,-14.04195,-14.300168,-13.5799675,-14.58273,-2.6202347,-11.181643,8
20,4.2372127,1.8872118,4.2002344,-3.0142643,2.1604686,1.7667745,-2.5345945,3.64717,3.1181126,4.677441,1.117021,5.6032686,-0.20846906,-4.789563,-1.5678264,-3.883256,-10.121003,-14.974944,-2.7348204,-7.4024944,-10.524032,-10.494038,-11.532776,-12.262302,-11.00542,-13.722886,2
21,7.4834685,-1.6108279,-1.923316,6.08619,-1.6385746,0.37121096,-5.0914893,-6.0850873,0.7390027,-0.2835517,-1.3723106,5.1443734,-2.956388,4.5702357,-0.47258684,5.9714966,-12.394261,-15.405439,-11.891596,-10.919592,-11.54766,-9.786751,-15.7385435,-2.7464037,-13.39914,-11.08652,7
22,3.1915467,-0.25382626,-1.8859565,-1.0695627,-1.2194954,2.662409,-1.7702847,1.4796611,2.6534686,0.1380703,0.40095308,1.0811317,-0.6945825,1.4254771,3.1919482,0.053975005,-12.628882,-14.064836,-9.160656,-7.106432,-11.714422,-9.923815,-9.17172,-9.609921,-13.072124,-12.410588,0
23,2.0076067,-7.3541336,3.5200603,0.43906286,1.0422754,2.7004168,-4.2592077,-2.3759048,3.022091,2.2240598,2.6448028,-5.31455,5.8897715,-4.2959886,-3.5817993,-0.8762397,-11.390515,-13.295212,-9.618471,-7.9304266,-2.8207583,-9.818499,-11.5026865,-11.996499,-13.2166395,-14.075155,4
24,-3.299679,-3.8907218,1.1150798,-3.7670107,1.1508431,-1.0365188,7.9231424,-0.7789792,-8.892798,-6.4775805,-2.029011,-1.8962991,0.053262454,5.580832,-6.605342,-4.253011,-12.7295065,-2.254178,-15.753538,-13.828922,-15.197947,-10.551847,-12.745258,-16.571955,-12.960787,-10.752809,1
25,8.122029,-3.668327,-2.2829304,6.8564405,-2.4807322,1.1961747,-4.6051683,-6.7443404,-0.5660916,1.3056276,0.15777674,5.938756,-3.7156312,4.916218,0.6303659,6.558362,-12.967736,-15.598748,-11.832202,-11.340303,-11.157771,-8.10904,-15.147414,-1.4054909,-13.881634,-12.88847,7
26,9.413566,-2.7720428,-2.6139245,6.5968614,-2.362837,1.5149646,-5.5287786,-6.6943517,0.8285404,0.47455972,-0.6827028,6.4900126,-4.062668,5.6047106,0.83971804,6.877338,-13.20793,-16.257805,-11.516672,-11.340738,-11.46437,-9.18904,-15.191776,-0.71596426,-13.998984,-11.968893,7
27,2.4311569,-8.1746855,3.9262097,-0.30991817,1.1611869,2.3767223,-6.744581,-2.8378525,4.1832223,3.353689,3.5325108,-6.9778905,6.881318,-5.9437866,-2.8451693,-0.35082138,-11.989084,-14.627129,-8.979013,-6.2471094,-0.6579918,-9.379628,-11.394127,-11.745844,-13.555617,-14.337649,4
28,0.8281107,3.1028433,2.6007104,1.3452345,0.8284031,1.0828983,-2.758096,2.284576,3.421784,2.6793005,-0.17293969,2.4420586,1.3875436,-3.4073927,-3.082359,-0.68468165,-8.019269,-14.608331,-6.78534,-7.2529936,-10.504715,-11.013321,-13.058871,-12.01831,-10.665734,-12.08901,4
29,-0.8702695,1.4376025,-0.014362007,-2.9116561,2.0776815,-3.6455095,1.8400795,-2.1995115,-3.035779,-9.512232,-6.0110383,-2.2938364,0.54460204,5.513139,-6.035903,-1.6798934,-12.593172,-5.969656,-15.852743,-11.571501,-15.197217,-14.214971,-15.341095,-14.593169,-12.440698,-5.6887636,9
30,1.6670882,8.142457,-1.3305182,-0.17498693,2.362036,-6.206841,-5.238869,-3.278815,3.472013,-10.773254,-9.593597,-1.1219971,0.44777757,4.6699295,-4.847603,2.1620698,-11.353411,-11.368796,-15.053059,-8.630653,-15.427067,-17.195383,-18.411179,-11.361231,-11.461454,-1.1813881,9
31,0.332008,-2.4310832,-2.1186614,-4.475679,-0.9289119,6.996552,5.8583264,5.0379725,4.3142414,-2.0210283,2.1304028,-3.3622293,0.49269354,1.3179401,7.150029,-3.4235458,-13.935624,-11.43818,-10.289318,-7.1648607,-11.953566,-10.967966,-2.4225395,-14.279258,-11.840395,-14.426051,6
32,3.075138,1.8545327,1.6787665,-4.897638,0.16752931,2.4765518,-4.238467,6.461195,3.4723885,6.3850017,2.8105166,3.9837277,0.17003025,-5.15483,2.5874162,-4.1455245,-10.873993,-16.248121,-1.8208389,-4.0566063,-10.198894,-8.355775,-8.487211,-12.401523,-12.509978,-14.85488,2
33,2.216539,-8.07027,4.200436,0.78231555,1.5534775,2.0700183,-5.552922,-4.1069016,4.1576242,2.1040394,2.8904269,-7.2588067,6.6272163,-5.3624988,-3.3782654,0.46178475,-11.941093,-14.096754,-10.353676,-7.194953,-1.0778337,-10.1124,-12.114791,-11.6317625,-12.791114,-13.792312,4
34,-2.4412127,-2.115228,0.83187103,-2.6869924,1.3203692,-1.3483412,6.838468,-1.3679067,-6.9961677,-7.1413217,-3.0453007,-1.3788875,-0.34369928,5.7495947,-6.1899614,-2.9560199,-12.460154,-3.5658855,-15.862444,-13.534918,-15.5619,-11.65731,-13.469077,-15.523402,-12.357391,-9.606917,1
35,0.08015418,-2.1267867,-2.47368,-5.260639,-1.742404,5.7788367,2.2683675,6.2307696,3.5516953,1.0548241,3.3356228,-2.8058662,0.9518238,-0.69270486,7.8901815,-3.720361,-13.63864,-13.039206,-8.127247,-4.732032,-10.907881,-8.706875,-2.7178066,-13.88883,-12.998843,-15.251233,6
36,2.193727,-6.9100137,3.374249,-0.33773205,1.1305698,1.6747929,-5.775886,-2.5818675,3.2486367,2.5210888,2.6847513,-5.6868286,5.8107452,-4.8983283,-2.7458293,-0.5271821,-11.950744,-14.00939,-9.314627,-6.7504663,-2.5305705,-9.504342,-11.780228,-11.772876,-13.354538,-13.720297,4
